Property ,Tier 2024,Tier 2025,Tier 2026,Scoring Tier,Page Name,Page Type,Page URL,Response,Title,Title Length,Meta Description,Description Length,Target keyword (s),Secondary Keyword,H1 Tag,H2 Tag(s),New Page,New Target KW(s),Consultant,Recent Tier Change,Notes to be checked by the consultants before rescoring
Toronto,2,2,,2,Brunch,Dining,https://www.fourseasons.com/toronto/dining/restaurants/brunch/,200,"Brunch in Yorkville, Toronto | Saturday & Sunday | Four Seasons",63,"Savour Chef Daniel Boulud’s French‑inspired brunch at Four Seasons Hotel Toronto. Indulge in seasonal classics, including caviar, oysters, croque madame and house-made pastries.",177,brunch toronto | brunch yorkville,luxury brunch toronto,"Luxury Brunch in Yorkville, Toronto",Hours% Menus% Signature Dishes% Meet The Team% More Dining Options,,,,,
Toronto,2,2,,2,Offers,Other,https://www.fourseasons.com/toronto/offers/,200,Toronto Luxury Hotel Packages & Offers | Four Seasons Hotel Toronto,67,"Explore Toronto hotel offers with luxury stays, fine dining and bespoke experiences for a memorable stay in the vibrant city of Toronto.",136,toronto hotel offers | toronto hotel packages,,Toronto Hotel Offers & Packages,Featured Offer,,1,Matt,,
Toronto,2,2,,2,Photos & Videos,Other,https://www.fourseasons.com/toronto/photos-and-videos/,200,Toronto Luxury Hotel Photos & Videos | Four Seasons Hotel,57,"View our collection of photos & videos featuring our luxury five-star hotel located in Toronto's fashionable Yorkville neighbourhood, Four Seasons Hotel Toronto.",161,toronto videos | toronto photos,,Photos & Videos,Hotel Overview% Accommodations% Spa% Dining,,,Matt,,
Toronto,2,2,,2,Christmas,Other,https://www.fourseasons.com/toronto/seasonal/christmas/,,,,,,christmas toronto | christmas yorkville,,,,,,,,
Toronto,2,2,,2,New Years,Other,https://www.fourseasons.com/toronto/seasonal/new-year/,,,,,,new years eve toronto | new years toronto,,,,,,,,
Toronto,2,2,,2,Couples,Experiences,https://www.fourseasons.com/toronto/services-and-amenities/couples/,200,Romantic Hotel Getaway for Couples Toronto | Four Seasons,57,"Romantic getaways in Toronto await at Four Seasons Hotel Toronto, where luxury suites, intimate dining and spa experience create the perfect couples’ escape.",157,romantic getaway toronto | couples getaway toronto,romantic hotel toronto,Romantic Couples’ Getaway in Toronto,Couples’ Activities% included% Romantic and Babymoon Escape,,,,,
Toronto,2,2,,2,Pet-Friendly,Other,https://www.fourseasons.com/toronto/services-and-amenities/pet-friendly-stays/,,,,,,pet friendly hotel toronto | dog friendly hotel toronto,cat friendly hotel toronto,,,,,,,
Toronto,2,2,,2,Spa & Wellness,"Weddings, Wellness & Dining",https://www.fourseasons.com/toronto/spa/,200,Luxury Day Spa Hotel Toronto | Couples’ & Wellness Treatments,61,"Indulge in luxury at our Toronto Spa. From massages to wellness treatments, experience relaxation like never before. Book your rejuvenating experience today.",157,luxury spa toronto | spa toronto,hotel spa toronto,Toronto Luxury Spa & Wellness,SPA HOURS% POOL HOURS% Fitness Centre Hours% Favourites% Spa Services% Wellness & Bio Bar% Spa In-Room Dining% Events & Promotions% Meet the team% Relaxation Experiences,,1,Matt,,
Toronto,2,2,,2,Weddings,"Weddings, Wellness & Dining",https://www.fourseasons.com/toronto/weddings/,200,Luxury Hotel Weddings Toronto | Four Seasons Hotel Toronto,58,Discover your dream hotel wedding in Toronto at Four Seasons. Let us create unforgettable moments for your special day. Book now.,129,hotel weddings toronto | weddings toronto,,Luxury Hotel Weddings in Toronto% Luxury Hotel Weddings in Toronto,REAL WEDDING EXPERIENCES% WEDDING AND VOW RENEWAL SERVICES,,1,Matt,,
Toronto,2,2,,2,Wedding Packages,"Weddings, Wellness & Dining",https://www.fourseasons.com/toronto/weddings/packages/,,,,,,wedding packages toronto,,,,,,,,
Toronto,2,2,,2,Wedding Venues,"Weddings, Wellness & Dining",https://www.fourseasons.com/toronto/weddings/venues/,,,,,,wedding venues toronto | luxury wedding venues toronto,,,,,,,,
Tunis,1,1,,1,Frontpage,Home,https://www.fourseasons.com/tunis/,200,Hotel in Tunis | Luxury Hotel in Gammarth | Four Seasons Hotel Tunis,68,"Four Seasons Hotel Tunis brings an unrivaled beachfront experience to Gammarth's Mediterranean coast with luxury rooms, suites, business amenities & more.",154,luxury hotels tunis| luxury resort tunis,,Tunis% Tunis% Tunis% Tunis by Four Seasons,Beachfront Relaxation on North Africa’s Mediterranean Coast% Accommodations% Discover Tunis% Blu Seafood Kitchen & Bar% #FSTUNIS,,,,,
Tunis,1,1,,1,Accommodations,Accommodation,https://www.fourseasons.com/tunis/accommodations/,200,Luxury Rooms & Suites in Tunis | Gammarth Hotel | Four Seasons Tunis,68,"Four Seasons Hotel Tunis offers a sophisticated home away from home on Gammarth's Mediterranean coast, with a variety of luxurious rooms and suites.",148,tunis hotel room | hotel rooms tunis,,Tunis Accommodations,Superior Room% Deluxe Garden-View Room% Deluxe Sea-View Room% Premier Room% Garden-View Suite% Sea-View Suite% Executive Suite% Mediterranean Suite% Presidential Suite% Interior Design,,,,,
Tunis,1,1,,1,Dining,"Weddings, Wellness & Dining",https://www.fourseasons.com/tunis/dining/,200,"Dining in Gammarth | Restaurants, Bars & Lounge | Four Seasons Tunis",68,"Four Seasons Hotel Tunis invites you to discover five unique options for dining and drinks, ranging from The CREEK Bistro Chic to Salon Alyssa lobby lounge.",156,restaurant in tunis | tunis restaurants,,Tunis Fine Dining% Tunis Fine Dining% Tunis Fine Dining,All Food and Drink,,,,,
Tunis,1,1,,1,Offers,Other,https://www.fourseasons.com/tunis/offers/,200,Tunis Hotel Offers and Packages in Gammarth | Four Seasons,58,Make your stay in Tunis memorable with Four Seasons hotel offers and packages. Indulge yourself on Africa’s northernmost Mediterranean coast.,141,,,Tunis Hotel Offers & Packages,Featured Offer,,,,,Empty field
Tunis,1,1,,1,Photos & Videos,Other,https://www.fourseasons.com/tunis/photos-and-videos/,200,Gammarth Hotel Photo and Video Gallery | Four Seasons Hotel Tunis,65,"Four Seasons Hotel Tunis extends access to our photo and video gallery, offering you the chance to discover the grace and elegance of our Hotel.",144,,,Photos & Videos,Hotel Overview% Accommodations% Dining,,,,,Empty field
Tunis,1,1,,1,Spa & Wellness,"Weddings, Wellness & Dining",https://www.fourseasons.com/tunis/spa/,200,Gammarth Spa | Facials & Massage | Spa at Four Seasons Hotel Tunis,66,"The Spa at Four Seasons Hotel Tunis is an oasis welcoming you to relax and rejuvenate with a massage, facial, and specialized body treatments.",142,spa hotel tunis| massage spa tunis,spa gammarth,Tunis Spa,Hours% Favourites% Spa Services% Relaxation Experiences,,,,,
Tunis,1,1,,1,Weddings,"Weddings, Wellness & Dining",https://www.fourseasons.com/tunis/weddings/,200,Tunis Wedding | Gammarth | Four Seasons Hotel Tunis,51,Four Seasons Hotel Tunis offers an unforgettable wedding experience in a beautifully designed beachfront hideaway along Africa's Mediterranean Coast.,149,,,Tunis Weddings% Tunis Weddings,Real wedding experiences% Wedding and Vow Renewal Services,,,,,Empty field
Vail,2,2,,2,Frontpage,Home,https://www.fourseasons.com/vail/,200,Four Seasons Resort Vail | Luxury Hotel & Ski Resort in Vail Village,68,"Four Seasons Resort and Residences Vail is a contemporary landmark luxury Hotel with European flair offering a wide variety of luxury Suites, Rooms, & Residences in the center of Vail Village.",192,"luxury hotel vail village,luxury hotel vail

","luxury ski resort vail,luxury hotels in vail Colorado,luxury resort vail",Vail% Vail% Vail% Vail by Four Seasons,"Welcome to Vail Village, Where Understated Luxury Meets Mountain Beauty% Accommodations% Discover Vail% Endless Outdoor Adventure",,,Darren,,
Vail,2,2,,2,Accommodations,Accommodation,https://www.fourseasons.com/vail/accommodations/,200,Luxury Vail Accommodation | Vail Village Lodging at Four Seasons,64,"Experience Four Seasons luxury lodging at Vail. 134 rooms, suites and residences that delight with gas-burning fireplaces, furnished balconies, European-style accommodation & more.",180,"vail accommodation, vail suites","vail village accommodations, vail village lodging, Vail luxury lodging",Luxury Accommodation in Vail,Peak Room% Premier Room% Deluxe Room% Resort Room% One-Bedroom Suite% Executive Suite% Crestone One-Bedroom Suite% Maroon One-Bedroom Suite% Blanca Two-Bedroom Presidential Suite% Pyramid Three-Bedroom Suite% Resolution | One-Bedroom Residence% Expresso | Two-Bedroom Residence% The Star | Two-Bedroom Residence% Cappuccino | Two-Bedroom Residence% Prima | Three-Bedroom Residence% Game Creek | Three-Bedroom Residence% Sundown | Three-Bedroom Residence% Baccarat | Three-Bedroom Residence% Northwoods | Three-Bedroom Residence% Forever | Three-Bedroom Residence% Sourdough | Three-Bedroom Residence% Champagne Glade | Three-Bedroom Residence% Born Free | Four-Bedroom Residence% Avanti | Four-Bedroom Residence% Sun Up | Four-Bedroom Residence% Poppyfields | Four-Bedroom Residence% Blue Sky | Four-Bedroom Residence% Whiskey Jack | Four-Bedroom Residence% Grand Review | Five-Bedroom Residence% The Woods | Five-Bedroom Residence% Riva Ridge | Six-Bedroom Residence% Windows | Six-Bedroom Residence% Lover's Leap | Six-Bedroom Residence% Resort Accessible Room% One-Bedroom Accessible Suite% Interior Design,,1,Darren,,
Vail,2,2,,2,Apres Ski,Other,https://www.fourseasons.com/vail/apres-ski/,200,Après Ski in Vail Village | Four Seasons,40,"Après-Ski in Vail at Four Seasons Resort and Residences. Indulge in a cup of our famous Haute Chocolate, enjoy a mountain-view cocktail or a glass of champagne from The Chalet’s luxurious lounge.",195,apres ski vail,apres ski vail village,Après-Ski in Vail Village,,1,,Darren,,
Vail,2,2,,2,Dining,"Weddings, Wellness & Dining",https://www.fourseasons.com/vail/dining/,200,Vail Restaurants | Fine Dining in Vail Village | Four Seasons Resort,68,Four Seasons Resort Vail delivers innovative cuisine within our five-star dining outlets including a modern mountain steakhouse and lodge-inspired cocktail bar.,160,"vail restauants,fine dining vail
",restaurants vail village,Vail Restaurants% Vail Restaurants% Vail Restaurants% Culinary Experiences,All Food and Drink% Private Dining% Meet The Team,,,Darren,,
Vail,2,2,,2,Brunch,dining,https://www.fourseasons.com/vail/dining/restaurants/brunch/,200,Brunch in Vail | Sunday Indulgence at Four Seasons Resort Vail,62,"Savour the best brunch in Vail every Sunday at Tavernetta Vail, inside Four Seasons Resort Vail. Enjoy Italian-inspired dishes, mountain views and a rolling mimosa cart on the sun-drenched terrace.",197,"brunch in vail, sunday brunch vail",,Experience the Best Sunday Brunch in Vail,HOURS% Brunch Menu% Sunday Brunch at Four Seasons% Brunch Highlights% More Dining Options,,,,,
Vail,2,2,,2,Offers,Other,https://www.fourseasons.com/vail/offers/,200,Vail Hotel Packages & Offers | Four Seasons Vail,48,Discover exclusive Vail hotel offers and packages at Four Seasons. Experience luxury with our specially designed packages that highlight the best of Vail.,154,"vail packages, vail offers","vail vacation packages, vail hotel deals, vail hotel offers, vail accommodation deals, vail hotel packages",Vail Resort Offers & Packages,Featured Offer,,,Darren,,
Vail,2,2,,2,Photos & Videos,Other,https://www.fourseasons.com/vail/photos-and-videos/,200,Vail Hotel Photos & Videos | Four Seasons Resort and Residences Vail,68,"Explore the mountain charm of Four Seasons Vail. View photos of our hotel, heated outdoor pool, ski concierge, luxury residences, and the stunning Vail Village views.",166,vail hotel photos,,Photos & Videos,Resort Overview% Services and Amenities% Accommodations% Dining% Destination and Experiences,,,Darren,,
Vail,2,2,,2,Christmas,Seasonal,https://www.fourseasons.com/vail/seasonal/christmas/,200,Christmas in Vail & Festive Dining | Four Seasons Vail,54,"Celebrate Christmas in Vail with festive dining, Christmas Eve dinner and holiday activities near Vail Mountain at Four Seasons Resort Vail.",140,Christmas in Vail,"chrsitmas dinner vail, chrsitmas eve dinner vail, christmas lunch vail,",Celebrate Christmas in Vail,included% Vail Christmas Highlights,,,Darren,,
Vail,2,2,,2,New Years,Seasonal,https://www.fourseasons.com/vail/seasonal/new-year/,200,New Year’s Eve Events in Vail | Four Seasons Vail,49,"Celebrate New Year’s Eve in Vail with fireworks, parties and luxury celebrations at Four Seasons Resort and Residences Vail.",124,New Year’s Eve in Vail,"new years eve dinenr vail, new years eve restaurant vail",Celebrate New Year’s Eve in Vail,included% Resort Highlight,,,Darren,,
Vail,2,2,,2,Summer,Other,https://www.fourseasons.com/vail/seasonal/summer-activities/,#N/A,#N/A,#N/A,#N/A,#N/A,summer activities in vail,things to do in vail in summer,#N/A,#N/A,1,,Darren,,
Vail,2,2,,2,Thanksgiving,Seasonal,https://www.fourseasons.com/vail/seasonal/thanksgiving/,200,"Thanksgiving in Vail, Colorado | Four Seasons",45,"Celebrate Thanksgiving at Four Seasons Resort and Residences Vail with a luxurious feast and seasonal activities. Enjoy a gourmet Thanksgiving dinner in Vail Village, family-friendly events and Colorado mountain views. Book your holiday getaway today.",251,Thanksgiving in Vail,,Thanksgiving in Vail,included% Resort Highlight,,,Darren,,
Vail,2,2,,2,Winter,Other,https://www.fourseasons.com/vail/seasonal/winter-activities/,#N/A,#N/A,#N/A,#N/A,#N/A,winter activities in vail,things to do in vail in winter,#N/A,#N/A,1,,Darren,,
Vail,2,2,,2,Ski in Ski Out,Other,https://www.fourseasons.com/vail/services-and-amenities/the-chalet/,200,Vail Ski in Ski Out Hotel | Four Seasons Vail,45,"A full-service ski in ski out hotel experience in Vail. Our ski concierge team to assist guests with equipment rentals, lessons, maps and much more.",148,"Ski in Ski Out Hotel,vail ski in ski out","vail lodging ski in ski out,vail ski in ski out resorts,ski in ski out vail rentals",The Chalet,Hours% Please Note% Chalet Concierge Highlights% More Amenities & Services% EVENTs,,,Darren,,
Vail,2,2,,2,Spa & Wellness,"Weddings, Wellness & Dining",https://www.fourseasons.com/vail/spa/,200,Four Seasons Spa in Vail Village | Massage & Facials | Spa Resort,65,"The Spa at Four Seasons Resort Vail offers guests an opportunity to relax, renew and restore their well-being with a variety of luxurious treatments.",149,"vail spa
",vail spa resort,VAIL SPA% VAIL SPA% VAIL SPA,HOURS% FAVOURITES% included% Spa Services% Wellness Services% Seasonal Promotions% Spa Facilities% Relaxation Experiences,,,Darren,,
Vail,2,2,,2,Private Retreats,Private Retreats,https://www.fourseasons.com/vail/villa-residence-rentals/,200,25 Luxury Vail Village Vacation Rentals by Four Seasons Vail,60,"Situated in the heart of picturesque Vail Village, arrive back at your private vacation rental to the comforts of home after a day on the trails at Four Seasons Vail.",166,"vail villa rental,vail vacation rentals",luxury rental vail,Villa & Residence Rentals% Villa & Residence Rentals,EXPLORE ACCOMMODATIONS% included% An elevated vacation experience,,,Darren,,
Vail,2,2,,2,Weddings,"Weddings, Wellness & Dining",https://www.fourseasons.com/vail/weddings/,200,Vail Weddings | Colorado Wedding Resort | Four Seasons,54,"Four Seasons Resort Vail offers one-of-a-kind venues, curated packages, expert planning and more for the ultimate Colorado Rocky Mountain wedding experience.",157,"vail wedding
","vail mountain wedding,vail Colorado wedding,Colorado wedding resort",Vail Weddings% Vail Weddings,Real Wedding Experiences% Wedding and Vow Renewal Services,,,Darren,,
Vail,2,2,2,2,Honeymoon,"Weddings, Wellness & Dining",https://www.fourseasons.com/vail/weddings/honeymoon/,,,,,,colorado honeymoon,vail honeymoon,,,1,,Darren,,
Washington,1,2,2,2,Frontpage,Home,https://www.fourseasons.com/washington/,200,Luxury Hotel Washington DC | Georgetown 5-Star Hotel | Four Seasons,67,"Four Seasons Washington, DC is the only 5-star, 5-diamond hotel in the nation's capital, offering luxury stays on Pennsylvania Avenue in Georgetown.",148,"luxury hotel washington dc, 5 star hotels washington dc",,"Washington, DC% Washington, DC% Washington, DC% Washington, DC by Four Seasons","Timeless charm and modern luxury in the nation’s capital% Accommodations% Discover Washington, DC",,,Katarina,,
Washington,1,2,2,2,Accommodations,Accommodation,https://www.fourseasons.com/washington/accommodations/,200,Washington DC Luxury Suites & Hotel Rooms | Georgetown | Four Seasons,69,"Four Seasons Hotel Washington DC offers an array of luxury rooms and suites, each designed to be the ultimate oasis for productivity, rest or relaxation.",153,"luxury suites washington dc, hotel rooms washington dc",,"Hotel Rooms & Luxury Suites in Washington, DC",Deluxe Room% Premier Room% Grand Premier Room% Premier Suite – East Wing% Premier Suite – West Wing% Georgetown One-Bedroom Suite% Georgetown Suite with Terrace% Capital Suite% Capital Suite with Terrace% Ambassador Suite% Royal Suite% Potomac Presidential Suite% Imperial Terrace Suite% Presidential Suite – East Wing% Presidential Suite – West Wing% Deluxe Accessible Room% Grand Premier Accessible Room% Georgetown One-Bedroom Accessible Suite% Interior Design,,,Katarina,,
